,so_id,sso_id,customer_id,quantity,label_price,discount,amount,paid_time,item_id,option_id,order_date,order_weekday,order_hour,is_weekend,is_night,customer_segment,member_level,customer_group_id,is_multi_order,cluster,year,month
39060,SO_28785,0,Customer_471,4,170.82,0.9033401068483379,617.2342282073323,2022-11-11 12:35:53,Item_4,Option_18,2022-11-11,4,12,0,0,Medium,A,CustomerGroup_0,False,2,2022,11
39061,SO_28784,0,Customer_485,1,86.77,0.7983072012733508,69.26911585448865,2022-11-11 12:37:43,Item_3,Option_17,2022-11-11,4,12,0,0,Low,B,CustomerGroup_0,False,0,2022,11
39062,SO_28786,0,Customer_1354,1,155.39,0.7752688928081874,120.46903325346423,2022-11-11 12:40:36,Item_2,Option_22,2022-11-11,4,12,0,0,Medium,B,CustomerGroup_1,True,2,2022,11
39063,SO_28789,0,Customer_1368,1,108.78,0.815406260412766,88.69989300770068,2022-11-11 12:42:07,Item_1,Option_1,2022-11-11,4,12,0,0,Medium,B,CustomerGroup_1,True,2,2022,11
39064,SO_28787,0,Customer_984,1,77.04,0.8399124017828414,64.70685143335011,2022-11-11 12:42:21,Item_2,Option_2,2022-11-11,4,12,0,0,Low,B,CustomerGroup_2,False,2,2022,11
39065,SO_28788,0,Customer_580,1,179.59,0.777954829083535,139.71290775511204,2022-11-11 12:43:47,Item_6,Option_6,2022-11-11,4,12,0,0,Low,A,CustomerGroup_1,False,2,2022,11
39066,SO_28790,0,Customer_679,1,179.59,0.777954829083535,139.71290775511204,2022-11-11 12:44:39,Item_6,Option_6,2022-11-11,4,12,0,0,Medium,B,CustomerGroup_1,False,1,2022,11
39067,SO_28792,0,Customer_898,5,176.5,0.6533907196316973,576.6173100749728,2022-11-11 12:47:17,Item_6,Option_15,2022-11-11,4,12,0,0,Low,B,CustomerGroup_2,False,0,2022,11
39068,SO_28794,0,Customer_1110,1,202.94,0.7462785668160007,151.44977234963918,2022-11-11 12:48:23,Item_1,Option_20,2022-11-11,4,12,0,0,Medium,C,CustomerGroup_0,False,2,2022,11
39069,SO_28793,0,Customer_1055,4,202.94,0.7462785668160007,605.7990893985567,2022-11-11 12:48:35,Item_1,Option_20,2022-11-11,4,12,0,0,Low,B,CustomerGroup_0,False,0,2022,11
39070,SO_28793,1,Customer_1055,2,108.78,0.815406260412766,177.39978601540136,2022-11-11 12:48:35,Item_1,Option_1,2022-11-11,4,12,0,0,Low,B,CustomerGroup_0,False,0,2022,11
39071,SO_28795,0,Customer_1017,2,123.25,0.7752870221377606,191.108250956958,2022-11-11 12:50:56,Item_0,Option_0,2022-11-11,4,12,0,0,High,B,CustomerGroup_1,False,1,2022,11
39072,SO_28796,0,Customer_64,2,68.59,0.8000212712629162,109.74691799184686,2022-11-11 12:50:58,Item_4,Option_4,2022-11-11,4,12,0,0,Medium,B,CustomerGroup_0,False,2,2022,11
39073,SO_28797,0,Customer_658,1,49.83,0.8124168847536385,40.4827333672738,2022-11-11 12:52:24,Item_3,Option_3,2022-11-11,4,12,0,0,Medium,A,CustomerGroup_1,False,2,2022,11
39074,SO_28797,1,Customer_658,3,86.77,0.7983072012733508,207.80734756346592,2022-11-11 12:52:24,Item_3,Option_17,2022-11-11,4,12,0,0,Medium,A,CustomerGroup_1,False,2,2022,11
39075,SO_28798,0,Customer_556,4,202.94,0.7462785668160007,605.7990893985567,2022-11-11 12:53:59,Item_1,Option_20,2022-11-11,4,12,0,0,Medium,B,CustomerGroup_1,False,2,2022,11
39076,SO_28798,1,Customer_556,1,176.5,0.6533907196316973,115.32346201499456,2022-11-11 12:53:59,Item_6,Option_15,2022-11-11,4,12,0,0,Medium,B,CustomerGroup_1,False,2,2022,11
39077,SO_28798,2,Customer_556,2,179.59,0.777954829083535,279.4258155102241,2022-11-11 12:53:59,Item_6,Option_6,2022-11-11,4,12,0,0,Medium,B,CustomerGroup_1,False,2,2022,11
39078,SO_28800,0,Customer_420,1,49.83,0.8124168847536385,40.4827333672738,2022-11-11 12:58:28,Item_3,Option_3,2022-11-11,4,12,0,0,Medium,A,CustomerGroup_0,True,2,2022,11
39079,SO_28799,0,Customer_1131,4,176.5,0.6533907196316973,461.29384805997825,2022-11-11 13:01:52,Item_6,Option_15,2022-11-11,4,13,0,0,High,B,CustomerGroup_1,False,1,2022,11
39080,SO_28799,1,Customer_1131,1,29.53,0.7145442886275793,21.100492843172418,2022-11-11 13:01:52,Item_8,Option_19,2022-11-11,4,13,0,0,High,B,CustomerGroup_1,False,1,2022,11
39081,SO_28799,2,Customer_1131,1,49.83,0.8124168847536385,40.4827333672738,2022-11-11 13:01:52,Item_3,Option_3,2022-11-11,4,13,0,0,High,B,CustomerGroup_1,False,1,2022,11
39082,SO_28799,3,Customer_1131,2,86.77,0.7983072012733508,138.5382317089773,2022-11-11 13:01:52,Item_3,Option_17,2022-11-11,4,13,0,0,High,B,CustomerGroup_1,False,1,2022,11
39083,SO_28791,0,Customer_845,1,176.5,0.6533907196316973,115.32346201499456,2022-11-11 13:02:57,Item_6,Option_15,2022-11-11,4,13,0,0,Low,B,CustomerGroup_2,False,0,2022,11
39084,SO_28801,1,Customer_1129,1,86.77,0.7983072012733508,69.26911585448865,2022-11-11 13:03:11,Item_3,Option_17,2022-11-11,4,13,0,0,Very High,B,CustomerGroup_1,False,1,2022,11
39085,SO_28801,0,Customer_1129,3,49.83,0.8124168847536385,121.44820010182143,2022-11-11 13:03:11,Item_3,Option_3,2022-11-11,4,13,0,0,Very High,B,CustomerGroup_1,False,1,2022,11
39086,SO_28802,2,Customer_1283,1,94.37,0.6637769340106181,62.64062926258203,2022-11-11 13:03:12,Item_7,Option_7,2022-11-11,4,13,0,0,Low,A,CustomerGroup_1,False,0,2022,11
39087,SO_28802,1,Customer_1283,2,49.83,0.8124168847536385,80.9654667345476,2022-11-11 13:03:12,Item_3,Option_3,2022-11-11,4,13,0,0,Low,A,CustomerGroup_1,False,0,2022,11
39088,SO_28802,0,Customer_1283,3,86.77,0.7983072012733508,207.80734756346592,2022-11-11 13:03:12,Item_3,Option_17,2022-11-11,4,13,0,0,Low,A,CustomerGroup_1,False,0,2022,11
39089,SO_28805,0,Customer_491,2,202.94,0.7462785668160007,302.89954469927835,2022-11-11 13:07:26,Item_1,Option_20,2022-11-11,4,13,0,0,Medium,A,CustomerGroup_0,False,2,2022,11
39090,SO_28805,1,Customer_491,2,108.78,0.815406260412766,177.39978601540136,2022-11-11 13:07:26,Item_1,Option_1,2022-11-11,4,13,0,0,Medium,A,CustomerGroup_0,False,2,2022,11
39091,SO_28806,0,Customer_960,2,179.59,0.777954829083535,279.4258155102241,2022-11-11 13:07:33,Item_6,Option_6,2022-11-11,4,13,0,0,Medium,B,CustomerGroup_2,False,2,2022,11
39092,SO_28803,0,Customer_902,1,176.5,0.6533907196316973,115.32346201499456,2022-11-11 13:09:39,Item_6,Option_15,2022-11-11,4,13,0,0,Low,B,CustomerGroup_2,False,0,2022,11
39093,SO_28807,0,Customer_1017,1,155.39,0.7752688928081874,120.46903325346423,2022-11-11 13:10:27,Item_2,Option_22,2022-11-11,4,13,0,0,High,B,CustomerGroup_1,True,1,2022,11
39094,SO_28804,0,Customer_505,1,49.83,0.8124168847536385,40.4827333672738,2022-11-11 13:12:41,Item_3,Option_3,2022-11-11,4,13,0,0,Medium,A,CustomerGroup_1,False,2,2022,11
39095,SO_28809,0,Customer_223,1,192.22,0.9288484634582302,178.543251645941,2022-11-11 13:14:51,Item_0,Option_12,2022-11-11,4,13,0,0,Medium,B,CustomerGroup_0,False,2,2022,11
39096,SO_28808,0,Customer_407,6,29.53,0.7145442886275793,126.60295705903451,2022-11-11 13:15:18,Item_8,Option_19,2022-11-11,4,13,0,0,Medium,B,CustomerGroup_0,False,2,2022,11
39097,SO_28812,1,Customer_402,1,345.92,0.767468440494139,265.48268293573256,2022-11-11 13:20:13,Item_0,Option_14,2022-11-11,4,13,0,0,High,B,CustomerGroup_0,False,1,2022,11
39098,SO_28812,0,Customer_402,1,192.22,0.9288484634582302,178.543251645941,2022-11-11 13:20:13,Item_0,Option_12,2022-11-11,4,13,0,0,High,B,CustomerGroup_0,False,1,2022,11
39099,SO_28814,1,Customer_1129,1,49.83,0.8124168847536385,40.4827333672738,2022-11-11 13:20:57,Item_3,Option_3,2022-11-11,4,13,0,0,Very High,B,CustomerGroup_1,True,1,2022,11
39100,SO_28814,0,Customer_1129,2,86.77,0.7983072012733508,138.5382317089773,2022-11-11 13:20:57,Item_3,Option_17,2022-11-11,4,13,0,0,Very High,B,CustomerGroup_1,True,1,2022,11
39101,SO_28811,0,Customer_407,1,49.83,0.8124168847536385,40.4827333672738,2022-11-11 13:21:09,Item_3,Option_3,2022-11-11,4,13,0,0,Medium,B,CustomerGroup_0,True,2,2022,11
39102,SO_28811,1,Customer_407,1,170.82,0.9033401068483379,154.30855705183308,2022-11-11 13:21:09,Item_4,Option_18,2022-11-11,4,13,0,0,Medium,B,CustomerGroup_0,True,2,2022,11
39103,SO_28813,0,Customer_1158,4,202.94,0.7462785668160007,605.7990893985567,2022-11-11 13:22:13,Item_1,Option_20,2022-11-11,4,13,0,0,Medium,B,CustomerGroup_0,False,2,2022,11
39104,SO_28810,0,Customer_832,1,170.82,0.9033401068483379,154.30855705183308,2022-11-11 13:22:50,Item_4,Option_18,2022-11-11,4,13,0,0,Medium,A,CustomerGroup_2,False,2,2022,11
39105,SO_28815,0,Customer_693,1,170.82,0.9033401068483379,154.30855705183308,2022-11-11 13:27:32,Item_4,Option_18,2022-11-11,4,13,0,0,Low,C,CustomerGroup_1,False,2,2022,11
39106,SO_28816,0,Customer_1129,1,49.83,0.8124168847536385,40.4827333672738,2022-11-11 13:28:48,Item_3,Option_3,2022-11-11,4,13,0,0,Very High,B,CustomerGroup_1,True,1,2022,11
39107,SO_28816,1,Customer_1129,3,86.77,0.7983072012733508,207.80734756346592,2022-11-11 13:28:48,Item_3,Option_17,2022-11-11,4,13,0,0,Very High,B,CustomerGroup_1,True,1,2022,11
39108,SO_28817,0,Customer_362,1,97.89,0.580224933052789,56.79821869653752,2022-11-11 13:31:57,Item_2,Option_16,2022-11-11,4,13,0,0,Low,A,CustomerGroup_0,False,0,2022,11
39109,SO_28817,1,Customer_362,1,155.39,0.7752688928081874,120.46903325346423,2022-11-11 13:31:57,Item_2,Option_22,2022-11-11,4,13,0,0,Low,A,CustomerGroup_0,False,0,2022,11
39110,SO_28817,2,Customer_362,1,77.04,0.8399124017828414,64.70685143335011,2022-11-11 13:31:57,Item_2,Option_2,2022-11-11,4,13,0,0,Low,A,CustomerGroup_0,False,0,2022,11
39111,SO_28817,3,Customer_362,4,202.94,0.7462785668160007,605.7990893985567,2022-11-11 13:31:57,Item_1,Option_20,2022-11-11,4,13,0,0,Low,A,CustomerGroup_0,False,0,2022,11
39112,SO_28817,4,Customer_362,1,108.78,0.815406260412766,88.69989300770068,2022-11-11 13:31:57,Item_1,Option_1,2022-11-11,4,13,0,0,Low,A,CustomerGroup_0,False,0,2022,11
39113,SO_28818,0,Customer_1181,1,123.25,0.7752870221377606,95.554125478479,2022-11-11 13:32:44,Item_0,Option_0,2022-11-11,4,13,0,0,High,B,CustomerGroup_0,False,1,2022,11
39114,SO_28821,0,Customer_387,1,48.32,0.7708517778380061,37.24755790513245,2022-11-11 13:33:40,Item_9,Option_9,2022-11-11,4,13,0,0,Low,A,CustomerGroup_0,False,0,2022,11
39115,SO_28820,0,Customer_573,2,170.82,0.9033401068483379,308.61711410366615,2022-11-11 13:34:52,Item_4,Option_18,2022-11-11,4,13,0,0,Low,A,CustomerGroup_1,False,2,2022,11
39116,SO_28819,0,Customer_375,3,94.12,0.6653508719174872,187.8684721946217,2022-11-11 13:36:05,Item_5,Option_5,2022-11-11,4,13,0,0,Medium,B,CustomerGroup_0,False,2,2022,11
39117,SO_28819,1,Customer_375,1,86.77,0.7983072012733508,69.26911585448865,2022-11-11 13:36:05,Item_3,Option_17,2022-11-11,4,13,0,0,Medium,B,CustomerGroup_0,False,2,2022,11
39118,SO_28822,0,Customer_843,4,192.22,0.9288484634582302,714.173006583764,2022-11-11 13:45:16,Item_0,Option_12,2022-11-11,4,13,0,0,Low,A,CustomerGroup_2,True,0,2022,11
39119,SO_28823,0,Customer_1352,1,49.83,0.8124168847536385,40.4827333672738,2022-11-11 13:46:09,Item_3,Option_3,2022-11-11,4,13,0,0,High,B,CustomerGroup_0,False,2,2022,11
39120,SO_28823,1,Customer_1352,1,86.77,0.7983072012733508,69.26911585448865,2022-11-11 13:46:09,Item_3,Option_17,2022-11-11,4,13,0,0,High,B,CustomerGroup_0,False,2,2022,11
39121,SO_28824,0,Customer_1129,2,49.83,0.8124168847536385,80.9654667345476,2022-11-11 13:47:01,Item_3,Option_3,2022-11-11,4,13,0,0,Very High,B,CustomerGroup_1,True,1,2022,11
39122,SO_28826,0,Customer_576,1,345.92,0.767468440494139,265.48268293573256,2022-11-11 13:47:57,Item_0,Option_14,2022-11-11,4,13,0,0,Low,B,CustomerGroup_1,False,0,2022,11
39123,SO_28825,0,Customer_290,2,108.78,0.815406260412766,177.39978601540136,2022-11-11 13:48:46,Item_1,Option_1,2022-11-11,4,13,0,0,Low,A,CustomerGroup_0,False,2,2022,11
39124,SO_28825,1,Customer_290,3,202.94,0.7462785668160007,454.3493170489175,2022-11-11 13:48:46,Item_1,Option_20,2022-11-11,4,13,0,0,Low,A,CustomerGroup_0,False,2,2022,11
39125,SO_28827,0,Customer_726,2,86.77,0.7983072012733508,138.5382317089773,2022-11-11 13:53:33,Item_3,Option_17,2022-11-11,4,13,0,0,Medium,A,CustomerGroup_1,False,2,2022,11
39126,SO_28827,1,Customer_726,3,49.83,0.8124168847536385,121.44820010182143,2022-11-11 13:53:33,Item_3,Option_3,2022-11-11,4,13,0,0,Medium,A,CustomerGroup_1,False,2,2022,11
39127,SO_28827,2,Customer_726,1,179.59,0.777954829083535,139.71290775511204,2022-11-11 13:53:33,Item_6,Option_6,2022-11-11,4,13,0,0,Medium,A,CustomerGroup_1,False,2,2022,11
39128,SO_28827,3,Customer_726,1,176.5,0.6533907196316973,115.32346201499456,2022-11-11 13:53:33,Item_6,Option_15,2022-11-11,4,13,0,0,Medium,A,CustomerGroup_1,False,2,2022,11
39129,SO_28828,0,Customer_293,2,49.83,0.8124168847536385,80.9654667345476,2022-11-11 13:54:59,Item_3,Option_3,2022-11-11,4,13,0,0,Medium,B,CustomerGroup_0,False,2,2022,11
39130,SO_28830,0,Customer_1270,1,170.82,0.9033401068483379,154.30855705183308,2022-11-11 13:56:59,Item_4,Option_18,2022-11-11,4,13,0,0,Medium,A,CustomerGroup_0,False,2,2022,11
39131,SO_28829,0,Customer_682,1,31.94,0.841874880014356,26.88948366765853,2022-11-11 13:58:28,Item_11,Option_11,2022-11-11,4,13,0,0,Medium,B,CustomerGroup_1,False,2,2022,11
39132,SO_28831,0,Customer_204,2,123.25,0.7752870221377606,191.108250956958,2022-11-11 13:59:40,Item_0,Option_0,2022-11-11,4,13,0,0,Medium,B,CustomerGroup_0,False,2,2022,11
39133,SO_28835,0,Customer_956,3,345.92,0.767468440494139,796.4480488071977,2022-11-11 14:01:27,Item_0,Option_14,2022-11-11,4,14,0,0,Medium,A,CustomerGroup_2,True,2,2022,11
39134,SO_28836,1,Customer_82,2,94.37,0.6637769340106181,125.28125852516406,2022-11-11 14:01:44,Item_7,Option_7,2022-11-11,4,14,0,0,Medium,B,CustomerGroup_0,False,2,2022,11
39135,SO_28836,3,Customer_82,2,86.77,0.7983072012733508,138.5382317089773,2022-11-11 14:01:44,Item_3,Option_17,2022-11-11,4,14,0,0,Medium,B,CustomerGroup_0,False,2,2022,11
39136,SO_28836,0,Customer_82,3,108.78,0.815406260412766,266.09967902310206,2022-11-11 14:01:44,Item_1,Option_1,2022-11-11,4,14,0,0,Medium,B,CustomerGroup_0,False,2,2022,11
39137,SO_28836,2,Customer_82,2,29.53,0.7145442886275793,42.200985686344836,2022-11-11 14:01:44,Item_8,Option_19,2022-11-11,4,14,0,0,Medium,B,CustomerGroup_0,False,2,2022,11
39138,SO_28833,0,Customer_815,1,49.83,0.8124168847536385,40.4827333672738,2022-11-11 14:03:53,Item_3,Option_3,2022-11-11,4,14,0,0,Medium,A,CustomerGroup_2,False,2,2022,11
39139,SO_28838,0,Customer_1352,1,108.78,0.815406260412766,88.69989300770068,2022-11-11 14:06:28,Item_1,Option_1,2022-11-11,4,14,0,0,High,B,CustomerGroup_0,True,2,2022,11
39140,SO_28838,1,Customer_1352,2,202.94,0.7462785668160007,302.89954469927835,2022-11-11 14:06:28,Item_1,Option_20,2022-11-11,4,14,0,0,High,B,CustomerGroup_0,True,2,2022,11
39141,SO_28837,0,Customer_1315,4,108.78,0.815406260412766,354.7995720308027,2022-11-11 14:07:20,Item_1,Option_1,2022-11-11,4,14,0,0,Medium,C,CustomerGroup_1,False,2,2022,11
39142,SO_28840,0,Customer_338,3,202.94,0.7462785668160007,454.3493170489175,2022-11-11 14:08:00,Item_1,Option_20,2022-11-11,4,14,0,0,Medium,B,CustomerGroup_0,True,2,2022,11
39143,SO_28840,1,Customer_338,1,108.78,0.815406260412766,88.69989300770068,2022-11-11 14:08:00,Item_1,Option_1,2022-11-11,4,14,0,0,Medium,B,CustomerGroup_0,True,2,2022,11
39144,SO_28841,0,Customer_1268,1,123.25,0.7752870221377606,95.554125478479,2022-11-11 14:08:11,Item_0,Option_0,2022-11-11,4,14,0,0,Low,B,CustomerGroup_1,False,0,2022,11
39145,SO_28841,1,Customer_1268,1,345.92,0.767468440494139,265.48268293573256,2022-11-11 14:08:11,Item_0,Option_14,2022-11-11,4,14,0,0,Low,B,CustomerGroup_1,False,0,2022,11
39146,SO_28842,0,Customer_28,3,94.37,0.6637769340106181,187.9218877877461,2022-11-11 14:09:29,Item_7,Option_7,2022-11-11,4,14,0,0,Low,A,CustomerGroup_0,False,2,2022,11
39147,SO_28834,0,Customer_591,1,86.77,0.7983072012733508,69.26911585448865,2022-11-11 14:09:49,Item_3,Option_17,2022-11-11,4,14,0,0,Medium,B,CustomerGroup_1,False,1,2022,11
39148,SO_28832,1,Customer_906,1,68.59,0.8000212712629162,54.87345899592343,2022-11-11 14:12:09,Item_4,Option_4,2022-11-11,4,14,0,0,Low,B,CustomerGroup_2,True,2,2022,11
39149,SO_28832,0,Customer_906,4,170.82,0.9033401068483379,617.2342282073323,2022-11-11 14:12:09,Item_4,Option_18,2022-11-11,4,14,0,0,Low,B,CustomerGroup_2,True,2,2022,11
39150,SO_28839,0,Customer_841,1,94.37,0.6637769340106181,62.64062926258203,2022-11-11 14:17:44,Item_7,Option_7,2022-11-11,4,14,0,0,High,C,CustomerGroup_2,True,2,2022,11
39151,SO_28844,2,Customer_889,2,53.18,0.6446920290513019,68.56944420989646,2022-11-11 14:18:56,Item_8,Option_8,2022-11-11,4,14,0,0,Medium,B,CustomerGroup_2,False,2,2022,11
39152,SO_28844,0,Customer_889,1,68.59,0.8000212712629162,54.87345899592343,2022-11-11 14:18:56,Item_4,Option_4,2022-11-11,4,14,0,0,Medium,B,CustomerGroup_2,False,2,2022,11
39153,SO_28844,1,Customer_889,1,29.53,0.7145442886275793,21.100492843172418,2022-11-11 14:18:56,Item_8,Option_19,2022-11-11,4,14,0,0,Medium,B,CustomerGroup_2,False,2,2022,11
39154,SO_28846,5,Customer_548,1,179.59,0.777954829083535,139.71290775511204,2022-11-11 14:20:04,Item_6,Option_6,2022-11-11,4,14,0,0,Medium,B,CustomerGroup_1,False,1,2022,11
39155,SO_28846,0,Customer_548,1,67.72,0.767476812520506,51.97352974388867,2022-11-11 14:20:04,Item_10,Option_10,2022-11-11,4,14,0,0,Medium,B,CustomerGroup_1,False,1,2022,11
39156,SO_28846,1,Customer_548,1,107.08,0.7326379882270937,78.45087577935719,2022-11-11 14:20:04,Item_10,Option_23,2022-11-11,4,14,0,0,Medium,B,CustomerGroup_1,False,1,2022,11
39157,SO_28846,2,Customer_548,1,123.25,0.7752870221377606,95.554125478479,2022-11-11 14:20:04,Item_0,Option_0,2022-11-11,4,14,0,0,Medium,B,CustomerGroup_1,False,1,2022,11
39158,SO_28846,3,Customer_548,1,345.92,0.767468440494139,265.48268293573256,2022-11-11 14:20:04,Item_0,Option_14,2022-11-11,4,14,0,0,Medium,B,CustomerGroup_1,False,1,2022,11
39159,SO_28846,4,Customer_548,1,192.22,0.9288484634582302,178.543251645941,2022-11-11 14:20:04,Item_0,Option_12,2022-11-11,4,14,0,0,Medium,B,CustomerGroup_1,False,1,2022,11
39160,SO_28843,0,Customer_608,1,345.92,0.767468440494139,265.48268293573256,2022-11-11 14:22:11,Item_0,Option_14,2022-11-11,4,14,0,0,Very High,B,CustomerGroup_1,False,1,2022,11
39161,SO_28843,1,Customer_608,1,192.22,0.9288484634582302,178.543251645941,2022-11-11 14:22:11,Item_0,Option_12,2022-11-11,4,14,0,0,Very High,B,CustomerGroup_1,False,1,2022,11
39162,SO_28847,0,Customer_591,1,108.78,0.815406260412766,88.69989300770068,2022-11-11 14:24:17,Item_1,Option_1,2022-11-11,4,14,0,0,Medium,B,CustomerGroup_1,True,1,2022,11
39163,SO_28847,1,Customer_591,2,202.94,0.7462785668160007,302.89954469927835,2022-11-11 14:24:17,Item_1,Option_20,2022-11-11,4,14,0,0,Medium,B,CustomerGroup_1,True,1,2022,11
39164,SO_28849,0,Customer_548,2,94.37,0.6637769340106181,125.28125852516406,2022-11-11 14:25:38,Item_7,Option_7,2022-11-11,4,14,0,0,Medium,B,CustomerGroup_1,True,1,2022,11
39165,SO_28845,0,Customer_542,1,179.59,0.777954829083535,139.71290775511204,2022-11-11 14:26:12,Item_6,Option_6,2022-11-11,4,14,0,0,Medium,A,CustomerGroup_1,False,1,2022,11
39166,SO_28848,0,Customer_1037,2,192.22,0.9288484634582302,357.086503291882,2022-11-11 14:27:30,Item_0,Option_12,2022-11-11,4,14,0,0,Low,B,CustomerGroup_1,True,0,2022,11
39167,SO_28850,0,Customer_1270,2,94.12,0.6653508719174872,125.24564812974779,2022-11-11 14:28:10,Item_5,Option_5,2022-11-11,4,14,0,0,Medium,A,CustomerGroup_0,True,2,2022,11
39168,SO_28853,0,Customer_1000,2,49.83,0.8124168847536385,80.9654667345476,2022-11-11 14:32:32,Item_3,Option_3,2022-11-11,4,14,0,0,Medium,B,CustomerGroup_1,False,2,2022,11
39169,SO_28856,1,Customer_1127,1,86.77,0.7983072012733508,69.26911585448865,2022-11-11 14:36:28,Item_3,Option_17,2022-11-11,4,14,0,0,Medium,C,CustomerGroup_1,False,1,2022,11
39170,SO_28856,0,Customer_1127,3,49.83,0.8124168847536385,121.44820010182143,2022-11-11 14:36:28,Item_3,Option_3,2022-11-11,4,14,0,0,Medium,C,CustomerGroup_1,False,1,2022,11
39171,SO_28852,0,Customer_1256,1,31.94,0.841874880014356,26.88948366765853,2022-11-11 14:37:17,Item_11,Option_11,2022-11-11,4,14,0,0,Medium,A,CustomerGroup_1,False,2,2022,11
39172,SO_28851,1,Customer_1064,3,202.94,0.7462785668160007,454.3493170489175,2022-11-11 14:37:55,Item_1,Option_20,2022-11-11,4,14,0,0,Medium,A,CustomerGroup_1,False,2,2022,11
39173,SO_28851,0,Customer_1064,1,108.78,0.815406260412766,88.69989300770068,2022-11-11 14:37:55,Item_1,Option_1,2022-11-11,4,14,0,0,Medium,A,CustomerGroup_1,False,2,2022,11
39174,SO_28857,0,Customer_236,1,70.1,0.9143317328775857,64.09465447471875,2022-11-11 14:39:24,Item_11,Option_21,2022-11-11,4,14,0,0,Low,B,CustomerGroup_0,False,0,2022,11
39175,SO_28855,0,Customer_892,1,86.77,0.7983072012733508,69.26911585448865,2022-11-11 14:39:51,Item_3,Option_17,2022-11-11,4,14,0,0,High,B,CustomerGroup_2,False,1,2022,11
39176,SO_28854,0,Customer_818,2,68.59,0.8000212712629162,109.74691799184686,2022-11-11 14:40:43,Item_4,Option_4,2022-11-11,4,14,0,0,Medium,A,CustomerGroup_2,False,2,2022,11
39177,SO_28854,1,Customer_818,1,170.82,0.9033401068483379,154.30855705183308,2022-11-11 14:40:43,Item_4,Option_18,2022-11-11,4,14,0,0,Medium,A,CustomerGroup_2,False,2,2022,11
39178,SO_28861,0,Customer_567,3,108.78,0.815406260412766,266.09967902310206,2022-11-11 14:44:32,Item_1,Option_1,2022-11-11,4,14,0,0,High,A,CustomerGroup_1,False,1,2022,11
39179,SO_28863,0,Customer_1332,1,192.22,0.9288484634582302,178.543251645941,2022-11-11 14:45:23,Item_0,Option_12,2022-11-11,4,14,0,0,Medium,B,CustomerGroup_1,True,2,2022,11
39180,SO_28864,1,Customer_139,2,345.92,0.767468440494139,530.9653658714651,2022-11-11 14:45:53,Item_0,Option_14,2022-11-11,4,14,0,0,Medium,B,CustomerGroup_0,False,2,2022,11
39181,SO_28864,0,Customer_139,1,192.22,0.9288484634582302,178.543251645941,2022-11-11 14:45:53,Item_0,Option_12,2022-11-11,4,14,0,0,Medium,B,CustomerGroup_0,False,2,2022,11
39182,SO_28860,0,Customer_1377,1,179.59,0.777954829083535,139.71290775511204,2022-11-11 14:46:38,Item_6,Option_6,2022-11-11,4,14,0,0,Low,B,CustomerGroup_1,False,0,2022,11
39183,SO_28865,0,Customer_1162,1,53.18,0.6446920290513019,34.28472210494823,2022-11-11 14:47:11,Item_8,Option_8,2022-11-11,4,14,0,0,Low,B,CustomerGroup_0,False,2,2022,11
39184,SO_28866,0,Customer_285,5,179.59,0.777954829083535,698.5645387755602,2022-11-11 14:50:07,Item_6,Option_6,2022-11-11,4,14,0,0,Medium,B,CustomerGroup_0,False,2,2022,11
39185,SO_28867,0,Customer_952,2,49.83,0.8124168847536385,80.9654667345476,2022-11-11 14:50:08,Item_3,Option_3,2022-11-11,4,14,0,0,Low,B,CustomerGroup_2,False,0,2022,11
39186,SO_28867,1,Customer_952,2,123.25,0.7752870221377606,191.108250956958,2022-11-11 14:50:08,Item_0,Option_0,2022-11-11,4,14,0,0,Low,B,CustomerGroup_2,False,0,2022,11
39187,SO_28862,0,Customer_1191,2,94.37,0.6637769340106181,125.28125852516406,2022-11-11 14:51:24,Item_7,Option_7,2022-11-11,4,14,0,0,Medium,C,CustomerGroup_1,False,2,2022,11
39188,SO_28869,0,Customer_139,2,86.77,0.7983072012733508,138.5382317089773,2022-11-11 14:53:17,Item_3,Option_17,2022-11-11,4,14,0,0,Medium,B,CustomerGroup_0,True,2,2022,11
39189,SO_28872,0,Customer_481,1,49.83,0.8124168847536385,40.4827333672738,2022-11-11 14:53:49,Item_3,Option_3,2022-11-11,4,14,0,0,Medium,B,CustomerGroup_0,False,1,2022,11
39190,SO_28871,0,Customer_223,1,345.92,0.767468440494139,265.48268293573256,2022-11-11 14:58:37,Item_0,Option_14,2022-11-11,4,14,0,0,Medium,B,CustomerGroup_0,True,2,2022,11
39191,SO_28874,0,Customer_1191,3,94.12,0.6653508719174872,187.8684721946217,2022-11-11 14:58:51,Item_5,Option_5,2022-11-11,4,14,0,0,Medium,C,CustomerGroup_1,True,2,2022,11
39192,SO_28859,1,Customer_983,4,94.12,0.6653508719174872,250.49129625949558,2022-11-11 14:59:28,Item_5,Option_5,2022-11-11,4,14,0,0,Low,A,CustomerGroup_2,False,0,2022,11
39193,SO_28859,0,Customer_983,1,97.89,0.580224933052789,56.79821869653752,2022-11-11 14:59:28,Item_2,Option_16,2022-11-11,4,14,0,0,Low,A,CustomerGroup_2,False,0,2022,11
39194,SO_28876,0,Customer_955,3,123.25,0.7752870221377606,286.66237643543695,2022-11-11 14:59:53,Item_0,Option_0,2022-11-11,4,14,0,0,Medium,B,CustomerGroup_2,False,2,2022,11
